CODGEO;LIBGEO;REG;DEP;P16_POP;P11_POP;SUPERF;NAIS1116;DECE1116;P16_MEN;NAISD18;DECESD18;P16_LOG;P16_RP;P16_RSECOCC;P16_LOGVAC;P16_RP_PROP;NBMENFISC16;PIMP16;MED16;TP6016;P16_EMPLT;P16_EMPLT_SAL;P11_EMPLT;P16_POP1564;P16_CHOM1564;P16_ACT1564;ETTOT15;ETAZ15;ETBE15;ETFZ15;ETGU15;ETGZ15;ETOQ15;ETTEF115;ETTEFP1015;Geo Shape;geo_point_2d
94004;Boissy-Saint-Léger;11;94;15812.0;16354.0;8.94;1299.0;432.0;6174.79833851;258.0;92.0;6661.97030865;6174.79833851;145.756425822;341.415544326;2571.43736769;6011.0;56.0;19779.5652174;19.0;5057.94840938;4513.55729159;5447.00203505;10477.1643608;1230.63722826;7777.26674551;1309.0;15.0;34.0;182.0;907.0;186.0;171.0;340.0;92.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.4997503348, 48.7629690007], [2.4998644792, 48.7631250772], [2.5103271932, 48.7611663361], [2.5225888443, 48.7575751479], [2.5392481715, 48.7554810851], [2.5401990147, 48.7554793534], [2.5566430888, 48.7545422842], [2.5556106633, 48.7537433624], [2.5517152348, 48.750229165], [2.5511368548, 48.7472607013], [2.5528481847, 48.7468983593], [2.5476209923, 48.7402103291], [2.5421424379, 48.7347397944], [2.5396901146, 48.7331257739], [2.5375117057, 48.7316116998], [2.5353956829, 48.7301293065], [2.5359548576, 48.7285565673], [2.5365044256, 48.7282160168], [2.532904268, 48.7277648549], [2.5308331954, 48.7275156821], [2.5300804656, 48.7279183678], [2.5225327173, 48.7321787296], [2.5216689709, 48.7331088856], [2.5206704695, 48.7341994925], [2.5187925165, 48.7364333257], [2.5169677716, 48.738483857], [2.5159048508, 48.7397540452], [2.5130900594, 48.7430956709], [2.5118263324, 48.7445862585], [2.5086355308, 48.7457712059], [2.5049712711, 48.7463838695], [2.5016755393, 48.7489874876], [2.4938545918, 48.7584245976], [2.4931665952, 48.7592302559], [2.4934822135, 48.7593692057], [2.4960755858, 48.7604450851], [2.4972903093, 48.7610222325], [2.4982064193, 48.7616727643], [2.4989126663, 48.7622207746], [2.4997503348, 48.7629690007]]]}";48.7471775627,2.52583826559
94038;L'Haÿ-les-Roses;11;94;31189.0;30574.0;3.9;2283.0;1012.0;13022.0113192;454.0;232.0;13804.3654922;13022.0113192;133.100688924;649.253484039;6176.53948286;12652.0;64.0;22273.4146341;16.0;5147.8730541;4305.51541589;5413.73998028;19517.3611826;1828.00876528;14798.4212857;1848.0;4.0;55.0;167.0;1368.0;303.0;254.0;384.0;89.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.3258147798, 48.7819082975], [2.3264469342, 48.7812247108], [2.3385884358, 48.7827019183], [2.3408935841, 48.783918068], [2.341275013, 48.7845380661], [2.3418696114, 48.7858472848], [2.343091894, 48.7885477362], [2.3436168201, 48.7910743523], [2.3441979171, 48.7907609522], [2.3451849322, 48.7902078342], [2.3462506128, 48.7895669966], [2.3454107267, 48.785338783], [2.3471045245, 48.7836571604], [2.3490840716, 48.7817531156], [2.3548649775, 48.7787129772], [2.3585178279, 48.7791391804], [2.3625565953, 48.7798407521], [2.3672302172, 48.780048176], [2.3672764992, 48.7793738627], [2.3636018691, 48.7780483994], [2.3548760834, 48.7747322277], [2.3488935743, 48.7734603747], [2.3430601228, 48.7729094737], [2.3433509997, 48.7734759078], [2.3421228393, 48.773751568], [2.3403873102, 48.7741179547], [2.3371845882, 48.7737530526], [2.3352556016, 48.7726387469], [2.3345820332, 48.7717850448], [2.3337748261, 48.7707426139], [2.3343846426, 48.7674172501], [2.3334673979, 48.7654082168], [2.3331380685, 48.7649881456], [2.3326791467, 48.7645952315], [2.3325642458, 48.7645370262], [2.3297708488, 48.7651905573], [2.3243068073, 48.7660376119], [2.3180791884, 48.7663718844], [2.3167811052, 48.7665866248], [2.3158780366, 48.7667667378], [2.3164992691, 48.7673288378], [2.3177218215, 48.768522169], [2.3177715265, 48.7685710218], [2.3199219497, 48.7707167172], [2.3204321385, 48.7713492164], [2.322803764, 48.7752364885], [2.3246481191, 48.7791971693], [2.3250814619, 48.7804156272], [2.3258147798, 48.7819082975]]]}";48.776029777,2.33737630173
95024;Arthies;11;95;281.0;304.0;7.4;18.0;6.0;100.999999999;4.0;3.0;119.842975206;100.999999999;6.94214876033;11.9008264463;81.1868543286;100.0;;26053.6;;35.820116513;25.9210174643;27.7558477852;192.953368557;13.8447055762;155.354783371;27.0;7.0;2.0;3.0;10.0;3.0;5.0;9.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[1.7775244874, 49.0897660184], [1.7784038282, 49.0906238315], [1.7809629634, 49.0944634385], [1.781327118, 49.0987780166], [1.78201627, 49.103193882], [1.7839092943, 49.1062155291], [1.7853459915, 49.1076777858], [1.7934052232, 49.1148464897], [1.7935421956, 49.1148469645], [1.796154974, 49.1136457253], [1.7992592704, 49.1126264812], [1.8028249166, 49.1119687359], [1.8090646632, 49.1108734029], [1.8153356323, 49.107980537], [1.815268878, 49.107844998], [1.8147144283, 49.1017239911], [1.8096492983, 49.0985968358], [1.804936949, 49.093022575], [1.801316487, 49.0859212971], [1.8015415089, 49.0852482178], [1.8020335875, 49.0840373607], [1.8027990878, 49.0827824638], [1.8029373884, 49.0826030952], [1.8032132601, 49.0823351728], [1.8036947999, 49.08211246], [1.809801672, 49.0802073583], [1.8133044098, 49.0787852314], [1.8152558684, 49.076592362], [1.8153941094, 49.076412978], [1.8149900039, 49.0758271876], [1.8105594022, 49.0730128633], [1.8102867089, 49.0729670005], [1.8066251809, 49.0731537092], [1.7988683323, 49.0726915575], [1.7965480581, 49.0722322116], [1.7963275366, 49.0737137548], [1.7957885322, 49.0781236284], [1.7955285123, 49.0788871744], [1.795225776, 49.0796035308], [1.7939562498, 49.0815700201], [1.7931487119, 49.0819755635], [1.7911566764, 49.082864674], [1.7882701821, 49.0840648659], [1.7846979646, 49.0854855641], [1.778855808, 49.0868966076], [1.7781702779, 49.0869382005], [1.7770739169, 49.0871581554], [1.7769329727, 49.0875613769], [1.7769212378, 49.0886394387], [1.7775244874, 49.0897660184]]]}";49.0949870307,1.79701683357
95046;Banthelu;11;95;157.0;125.0;8.1;13.0;6.0;56.3034482759;1.0;1.0;63.6534482759;56.3034482759;4.2;3.15;37.8965517241;52.0;;27448.0769231;;6.33573751168;2.08746164961;15.2131158806;98.5310344828;4.33103448276;83.3724137931;14.0;4.0;0.0;2.0;7.0;0.0;1.0;3.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[1.8360299412, 49.1403538817], [1.8356582028, 49.139880915], [1.8341367057, 49.1308797592], [1.8304228216, 49.1256212257], [1.8292976722, 49.1217527432], [1.8315731794, 49.1200547056], [1.8313700183, 49.1198297315], [1.8302888113, 49.1183868018], [1.8296780891, 49.1178898994], [1.8276357863, 49.1166686818], [1.8275683245, 49.1166230642], [1.822677818, 49.1128867688], [1.8154725868, 49.1079809868], [1.8153356323, 49.107980537], [1.8090646632, 49.1108734029], [1.8028249166, 49.1119687359], [1.7992592704, 49.1126264812], [1.796154974, 49.1136457253], [1.7935421956, 49.1148469645], [1.7936078559, 49.1150274645], [1.7926707613, 49.1195608465], [1.7923643013, 49.1226591175], [1.7924930769, 49.1234238311], [1.7931674636, 49.1244691733], [1.7946492338, 49.1266771713], [1.7983666464, 49.1312768671], [1.7985022328, 49.1314571603], [1.7993843833, 49.1321799237], [1.8048921452, 49.1358980483], [1.8121630816, 49.1396782748], [1.8132467819, 49.1410098637], [1.8133313739, 49.1409666381], [1.8160613257, 49.1398326838], [1.8189137922, 49.1387897883], [1.8190491243, 49.1389250945], [1.819963359, 49.1398817994], [1.8201333183, 49.1400615036], [1.8276470914, 49.1418460718], [1.8342428776, 49.1410208578], [1.8360292914, 49.1404437932], [1.8360299412, 49.1403538817]]]}";49.1255342848,1.81439905662
95060;Bessancourt;11;95;7065.0;6811.0;6.39;380.0;225.0;2794.20175697;119.0;52.0;2963.93653958;2794.20175697;23.599488491;146.135294118;1817.7282083;2751.0;69.0;24794.2777778;9.0;1036.71130456;850.934378985;935.4901886;4646.13535602;387.408126089;3587.33527092;424.0;2.0;15.0;59.0;295.0;66.0;53.0;83.0;13.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.2238685212, 49.0453002957], [2.2250317673, 49.0448069483], [2.2267414609, 49.0443593714], [2.2284581786, 49.040676463], [2.2254620565, 49.0355883184], [2.2225266884, 49.0337880046], [2.2168611163, 49.0311317682], [2.2164515375, 49.0309960118], [2.2147291576, 49.0310396132], [2.2092632209, 49.0313031848], [2.2059825341, 49.0314793654], [2.2009246824, 49.0318783403], [2.1978504905, 49.0317850074], [2.1924401762, 49.0308351354], [2.1916895081, 49.030564814], [2.1868448051, 49.0282669584], [2.1853451934, 49.0272766373], [2.1832998533, 49.0256027692], [2.1831631663, 49.0254255907], [2.1807002998, 49.0269114201], [2.1787164356, 49.0276721015], [2.1749400221, 49.0291047577], [2.1687142137, 49.0313881153], [2.1683044671, 49.0316118827], [2.1685072869, 49.0319271166], [2.1688461603, 49.0331407171], [2.1734081469, 49.0383139481], [2.1738851592, 49.0387641416], [2.1740896114, 49.0388087102], [2.177499736, 49.0412042453], [2.1862512624, 49.0446745717], [2.1993875947, 49.0446459515], [2.2026997174, 49.045863031], [2.2108523702, 49.046504051], [2.2161278293, 49.0468209439], [2.2205857727, 49.0461962299], [2.2222948903, 49.0457927737], [2.2238685212, 49.0453002957]]]}";49.0375068483,2.19893002443
95101;Bray-et-Lû;11;95;954.0;971.0;3.71;61.0;100.0;313.9793692;8.0;21.0;338.681721187;313.9793692;4.1170586645;20.5852933225;233.497315702;300.0;;22850.0;;346.353995647;318.456804994;431.780086914;561.375121307;46.6994631405;467.988237004;77.0;4.0;4.0;10.0;45.0;7.0;14.0;19.0;5.0;"{""type"": ""Polygon"", ""coordinates"": [[[1.6626783441, 49.1525052522], [1.6634268419, 49.1528237889], [1.6643792614, 49.1533684835], [1.6644447548, 49.1535931101], [1.6643025188, 49.1539521096], [1.6673882854, 49.1537444268], [1.6676561377, 49.1541502314], [1.6685239967, 49.1559069686], [1.6692625231, 49.157043622], [1.6701404907, 49.1580370399], [1.6705477811, 49.1583535578], [1.6714272157, 49.1584900524], [1.6786031531, 49.1562868874], [1.6786726281, 49.1561968317], [1.678134216, 49.1554302044], [1.6745252745, 49.1484379374], [1.673174069, 49.1450528448], [1.6733653032, 49.1423492495], [1.674431736, 49.1396669803], [1.6744368038, 49.1393082525], [1.6725197417, 49.1392970115], [1.6703313977, 49.1390156779], [1.6699235618, 49.1388331276], [1.6715268687, 49.1365956214], [1.671554318, 49.1292187771], [1.6712921535, 49.1282744017], [1.6713033118, 49.1274652287], [1.6710978166, 49.1274638583], [1.656601445, 49.1303026596], [1.6559839415, 49.130389282], [1.6557693662, 49.1311071588], [1.6529446767, 49.1382414157], [1.6524061728, 49.1394493225], [1.6528215901, 49.141657039], [1.6532111983, 49.1432772775], [1.6539225302, 49.1454406342], [1.6554480643, 49.1474485255], [1.6589390191, 49.1503721122], [1.6625422245, 49.1524147193], [1.6626783441, 49.1525052522]]]}";49.1424195814,1.66498224327
95127;Cergy;11;95;63820.0;58341.0;11.65;6667.0;938.0;25387.6093305;1391.0;228.0;28137.0416437;25387.6093305;697.739111462;2051.6932017;8416.92571637;23254.0;52.0;18554.8;21.0;31065.9406526;29208.0967339;28122.7670541;44061.2478159;5118.80391431;31154.5383166;4707.0;10.0;182.0;335.0;3431.0;773.0;749.0;974.0;418.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.0808724285, 49.0189992934], [2.0803888438, 49.0188984715], [2.0799460336, 49.0188114487], [2.0754609081, 49.0180000414], [2.0740059036, 49.018169576], [2.0729806229, 49.0183918707], [2.0585109576, 49.0240650238], [2.0497517348, 49.0285372025], [2.0498185563, 49.0287715344], [2.0426804953, 49.0319440148], [2.0382287259, 49.033730303], [2.0382281295, 49.0339101462], [2.0342738546, 49.0381237153], [2.0243494656, 49.0384130878], [2.0167209321, 49.0397401956], [2.0158320937, 49.0398722971], [2.0160517131, 49.0401924266], [2.0132647097, 49.0418160642], [2.0104340531, 49.0438547231], [2.0081959213, 49.0460861467], [2.0086947072, 49.0469013722], [2.0083317285, 49.048285891], [2.0047373553, 49.0502416657], [1.9999717142, 49.0517649493], [2.0032394916, 49.0537937895], [2.0044645904, 49.0542625536], [2.005242759, 49.0544938062], [2.0064284628, 49.0548066574], [2.0100122267, 49.0555718089], [2.0106023577, 49.0561233988], [2.013122502, 49.0555551348], [2.0153127045, 49.0550668429], [2.0240820791, 49.0542364779], [2.0244229383, 49.0543723315], [2.0247634944, 49.0545972048], [2.025375541, 49.0552280309], [2.0261917726, 49.0557696873], [2.0274188365, 49.0563659198], [2.0277597352, 49.0565008645], [2.0284464305, 49.0561440333], [2.028993494, 49.0560099759], [2.040293909, 49.0549605655], [2.0467812085, 49.0561892916], [2.0469180277, 49.0561894779], [2.0538975304, 49.0551287133], [2.0547181332, 49.0549957939], [2.0614429214, 49.0527195407], [2.0626768275, 49.0522732698], [2.0653481193, 49.0512455918], [2.0689111716, 49.0495377641], [2.0697339903, 49.0490450707], [2.0711064515, 49.0478804077], [2.0720131384, 49.0472085022], [2.0722177756, 49.0471633233], [2.0724250457, 49.0468942578], [2.0751001299, 49.0450130264], [2.0777061601, 49.0433119477], [2.0805850258, 49.0415652409], [2.0835631542, 49.0335650696], [2.0857187418, 49.0285826502], [2.0896347232, 49.0243221345], [2.0906610443, 49.0239648203], [2.090389402, 49.0234699784], [2.0896445486, 49.0222017971], [2.0891688388, 49.0215714167], [2.0884623935, 49.0210004309], [2.0875664602, 49.0205538947], [2.0864064193, 49.0200432941], [2.0854980216, 49.0197630073], [2.0837821885, 49.0194486775], [2.0808724285, 49.0189992934]]]}";49.0400551805,2.05074797264
95141;Charmont;11;95;33.0;27.0;3.83;0.0;0.0;14.6666666667;1.0;0.0;16.3333333333;14.6666666667;1.66666666667;0.0;1.83333333333;;;;;10.6834994668;7.85309868479;4.67906160016;25.6666666667;1.83333333333;22.0;6.0;4.0;0.0;0.0;1.0;1.0;1.0;4.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[1.7836942272, 49.1447422534], [1.784050216, 49.1445246517], [1.7869540689, 49.1433166797], [1.7901530816, 49.1425513059], [1.7897869305, 49.1430295866], [1.789438523, 49.143510742], [1.7892338705, 49.143822498], [1.7890419854, 49.1443501856], [1.7889797966, 49.1446651726], [1.7889788169, 49.1451174509], [1.7894752266, 49.1463974827], [1.7898323137, 49.1470709624], [1.7909868652, 49.1481094274], [1.7926309024, 49.1480270207], [1.7945504978, 49.1477657177], [1.7965069235, 49.1473932546], [1.7968850794, 49.1472819405], [1.79977208, 49.146262323], [1.8051490375, 49.1441299208], [1.808242677, 49.1429305174], [1.8126427451, 49.1412331967], [1.8132467819, 49.1410098637], [1.8121630816, 49.1396782748], [1.8048921452, 49.1358980483], [1.7993843833, 49.1321799237], [1.7985022328, 49.1314571603], [1.796577278, 49.1322121267], [1.7958215294, 49.132478819], [1.7953412738, 49.1325657292], [1.7904020122, 49.1321843749], [1.7883510807, 49.1318157519], [1.7790648582, 49.1294810847], [1.772302968, 49.1292423282], [1.771903128, 49.1294045993], [1.7710109909, 49.1296985194], [1.7700589679, 49.1304944723], [1.7680730949, 49.131720443], [1.7669423338, 49.1323077252], [1.7673130833, 49.1323906533], [1.7766358644, 49.1376462664], [1.7794856297, 49.1400050011], [1.7834894017, 49.1446511642], [1.7836942272, 49.1447422534]]]}";49.1379980238,1.79065428279
95211;Ennery;11;95;2423.0;2268.0;7.43;115.0;222.0;862.448022079;18.0;43.0;981.120134098;862.448022079;73.890182955;44.7819290636;678.180772769;833.0;79.0;27233.75;;2019.88364079;1806.95405036;1611.35071278;1382.8254609;67.7788826629;1089.71834908;373.0;8.0;45.0;64.0;226.0;67.0;30.0;122.0;59.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.1203825874, 49.0646987828], [2.1197009582, 49.063981623], [2.1186262298, 49.0632067244], [2.1172736127, 49.0623596363], [2.116255479, 49.0618009398], [2.1110333473, 49.0596717621], [2.1072510051, 49.0597714054], [2.1067204756, 49.0599086379], [2.1049876907, 49.0604136865], [2.1047579035, 49.0608049283], [2.1048334666, 49.0616597379], [2.1008771752, 49.0683139832], [2.0967255963, 49.0715046847], [2.096107392, 49.0719523337], [2.0952043044, 49.072175733], [2.0911651169, 49.0729761153], [2.0909598294, 49.0729754619], [2.0904175638, 49.0722106368], [2.0902104942, 49.0723898085], [2.0842742596, 49.0838885885], [2.0841359326, 49.0842022511], [2.0861199068, 49.0840267222], [2.0923196937, 49.0857587738], [2.1007470094, 49.0894035612], [2.1127036867, 49.0925801851], [2.1164629081, 49.0935753844], [2.1168053579, 49.0934861844], [2.1196295244, 49.0921437436], [2.1290242767, 49.0866255677], [2.130326527, 49.0859534157], [2.1298502131, 49.0854581161], [2.1288838139, 49.0790947742], [2.1246689592, 49.0727032717], [2.1202899194, 49.0651602942], [2.1203825874, 49.0646987828]]]}";49.0779312553,2.10938808209
95213;Épiais-Rhus;11;95;623.0;649.0;10.46;22.0;13.0;253.0;6.0;3.0;288.120274914;253.0;18.0618556701;17.058419244;228.783787069;251.0;;28474.0;;85.070385739;58.096844927;66.5372461913;390.071613226;17.9227315504;290.868926293;57.0;6.0;2.0;7.0;32.0;7.0;10.0;14.0;1.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.0918481657, 49.1163603929], [2.0912349633, 49.11586482], [2.0906231846, 49.1150545479], [2.0773766251, 49.1060995704], [2.0745837997, 49.1035100745], [2.0739711509, 49.1029244918], [2.0726135021, 49.1008099584], [2.0712455171, 49.1008074931], [2.0692600435, 49.1010277262], [2.0655833643, 49.101625939], [2.0636951262, 49.1026767759], [2.0637617111, 49.1028571296], [2.0650519015, 49.1047464431], [2.064324331, 49.1065876867], [2.0633283557, 49.1074386434], [2.0605782848, 49.1095527258], [2.0603046588, 49.1096872622], [2.0591391789, 49.1099092373], [2.0538520835, 49.1107498479], [2.0538539737, 49.1103461352], [2.0539250658, 49.1099780343], [2.0537891968, 49.109842989], [2.0501631142, 49.1094295614], [2.0498092359, 49.1115497093], [2.0501633651, 49.1217490454], [2.0528238524, 49.1234712326], [2.0580081095, 49.1268532048], [2.0610185919, 49.1297801055], [2.062412439, 49.1315002622], [2.0646184751, 49.1351436994], [2.0674009306, 49.1398228662], [2.0674693672, 49.1399798474], [2.0675659032, 49.1413167204], [2.0675715399, 49.1428309171], [2.067393409, 49.1433618277], [2.0706672778, 49.1438376206], [2.0730738133, 49.1446105557], [2.0782557769, 49.1463110576], [2.0851065342, 49.1487658115], [2.0853106927, 49.1490802611], [2.0871610897, 49.1487697216], [2.0885852825, 49.1479865801], [2.0905265944, 49.1467101092], [2.0912860275, 49.145453461], [2.0911805321, 49.1431077186], [2.0888235806, 49.1423876714], [2.0888924953, 49.137690188], [2.089153965, 49.1329509815], [2.0914358552, 49.1282378164], [2.093519511, 49.1250435637], [2.0935439418, 49.1196524154], [2.093411318, 49.1189329891], [2.0928707338, 49.1174947558], [2.0925983759, 49.1170898782], [2.0918481657, 49.1163603929]]]}";49.1240802016,2.07366229296
95270;Genainville;11;95;544.0;564.0;10.5;23.0;18.0;220.0;5.0;5.0;253.0;220.0;9.0;24.0;182.0;213.0;;24831.2;;95.2682854974;67.3264578412;93.040699916;359.0;15.0;278.0;58.0;6.0;4.0;7.0;36.0;4.0;5.0;13.0;2.0;"{""type"": ""Polygon"", ""coordinates"": [[[1.7415459015, 49.1379714008], [1.7418180627, 49.1381073277], [1.7427731908, 49.138336714], [1.7446905346, 49.1383908997], [1.74544419, 49.1383951623], [1.749253226, 49.1357633033], [1.753774458, 49.1342132403], [1.7664054122, 49.1318948855], [1.7669423338, 49.1323077252], [1.7680730949, 49.131720443], [1.7700589679, 49.1304944723], [1.7710109909, 49.1296985194], [1.771903128, 49.1294045993], [1.7716529465, 49.1291493706], [1.7686806559, 49.1262784152], [1.7703899605, 49.1240532872], [1.7742177425, 49.122035872], [1.7771019702, 49.1211516351], [1.7774462434, 49.1210184553], [1.7800668305, 49.1191657214], [1.7806281171, 49.1178432848], [1.7796414819, 49.1141905851], [1.7776352828, 49.1098674816], [1.7750631955, 49.1072497718], [1.7675618173, 49.1048243702], [1.7595804009, 49.1026291337], [1.7554788587, 49.0961752626], [1.7536711506, 49.092707083], [1.7536838732, 49.0914941478], [1.7541779193, 49.0901935788], [1.7539041055, 49.0901925395], [1.7508687267, 49.0912104474], [1.7433124692, 49.0939588962], [1.7410640383, 49.098980069], [1.7409246878, 49.0992483791], [1.7439273068, 49.0998930571], [1.7442642378, 49.100343493], [1.7449259516, 49.1023691678], [1.7451880206, 49.1033673464], [1.7453772119, 49.106584947], [1.7435332988, 49.1092004171], [1.7420130034, 49.1104955883], [1.7382978676, 49.1145643042], [1.7378741333, 49.1154267037], [1.7374857334, 49.115794004], [1.7365733546, 49.1164138753], [1.7348147655, 49.1170167489], [1.7338479552, 49.1178437455], [1.7333827313, 49.1182695717], [1.7328682958, 49.1188027833], [1.7323780914, 49.1198011414], [1.7311836705, 49.1223108408], [1.7302655795, 49.1247775804], [1.730263645, 49.1249124415], [1.7314441014, 49.1277906708], [1.7346586168, 49.1294161153], [1.7359389762, 49.1301795102], [1.7371760731, 49.1309766061], [1.7412186489, 49.1366623446], [1.741621472, 49.1373427538], [1.7415459015, 49.1379714008]]]}";49.116996932,1.75453940372
