ID_BVOTE;SCRUTIN;ANNEE;TOUR;DATE;NUM_CIRC;NUM_QUARTIER;NUM_ARROND;NUM_BUREAU;NB_PROCU;NB_INSCR;NB_EMARG;NB_VOTANT;NB_BL;NB_NUL;NB.EXPRIM;DUPONT-AIGNAN Nicolas;LE PEN Marine;MACRON Emmanuel;HAMON Benoît;ARTHAUD Nathalie;POUTOU Philippe;CHEMINADE Jacques;LASSALLE Jean;MÉLENCHON Jean-Luc;ASSELINEAU François;FILLON François;geo_shape;geo_point_2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5-23;Présidentielle;2017;1;2007-04-23;2;17;5;23;107;1434;1237;1238;10;2;1226;14;77;444;110;2;1;0;6;172;9;391;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3498753639", 48.8520246565], [2.3502437116, 48.851910668], [2.3516992952, 48.8515334645], [2.3524701208, 48.8513638879], [2.3529241144, 48.8513029633], [2.3526370551, 48.8507067418], [2.3506032094, 48.8497810111], [2.3499095114, 48.8488285251], [2.3505810864, 48.8480073065], [2.3485731255, 48.8473919747], [2.3485177994, 48.8475045651], [2.3485669328, 48.8478109296], [2.3485218109, 48.8485336024], [2.3490361344, 48.8497156029], [2.3487431086, 48.8501632336], [2.3488010237, 48.8503447249], [2.3493241359, 48.8513554385], [2.3498753639," 48.8520246565]]]}"";48.8500264847",2.350183375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6-9;Présidentielle;2017;1;2007-04-23;11;24;6;9;53;904;776;776;5;4;767;5;29;287;40;3;3;2;2;77;5;314;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3303562725", 48.8542659207], [2.3305276271, 48.8545377852], [2.3308009609, 48.8550684126], [2.3317206522, 48.8562993265], [2.3339452847, 48.8555058547], [2.3364301074, 48.8546742992], [2.3366102529, 48.8550001629], [2.3367925215, 48.8550085538], [2.3369493586, 48.8539347398], [2.3369260458, 48.8538620152], [2.336938763, 48.8529456793], [2.3360456793, 48.8531690295], [2.3356853962, 48.853087911], [2.3341875924, 48.8532791957], [2.3340049626, 48.8533144113], [2.3334738946, 48.8533789173], [2.3327945951, 48.8536444814], [2.3314690036, 48.8539888393], [2.3303562725," 48.8542659207]]]}"";48.8544783195",2.333763579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6-17;Présidentielle;2017;1;2007-04-23;11;23;6;17;76;1485;1300;1300;10;1;1289;14;39;519;102;3;3;4;8;122;10;465;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.323768383", 48.848100303], [2.3243326362, 48.8470109027], [2.3262321203, 48.8468588767], [2.3254268563, 48.8458301421], [2.3256696252, 48.8457445958], [2.3239705342, 48.8439281503], [2.3203541715, 48.8451413388], [2.3228365951, 48.8458735576], [2.3228150891, 48.8475726085], [2.323768383," 48.848100303]]]}"";48.8457966937",2.323654613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7-22;Présidentielle;2017;1;2007-04-23;2;28;7;22;76;1302;1126;1123;8;6;1109;11;57;324;49;1;0;2;7;71;2;585;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.2986823725", 48.8588492648], [2.3001745664, 48.8591324641], [2.3005670583, 48.8590262314], [2.3008240134, 48.8597602756], [2.3032911233, 48.8587594802], [2.3014671267, 48.8581440949], [2.3025815745, 48.8576499851], [2.303292907, 48.8566426923], [2.3026340294, 48.8562619254], [2.3031492146, 48.8559154827], [2.3031390036, 48.8557863565], [2.3000530305, 48.8577463892], [2.3000270787, 48.8580205978], [2.2986823725," 48.8588492648]]]}"";48.8580693714",2.301353994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8-3;Présidentielle;2017;1;2007-04-23;1;32;8;3;83;1361;1207;1207;10;6;1191;14;39;344;50;0;3;1;7;51;5;677;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3154291577", 48.8785989151], [2.3153957605, 48.8789676042], [2.3150451929, 48.8791070455], [2.3131262329, 48.8808560791], [2.3168518215, 48.8813287087], [2.3169848829, 48.8810696482], [2.3175989616, 48.8809083225], [2.3181852776, 48.8806393701], [2.3181977813, 48.8795366744], [2.317188614, 48.8793860412], [2.3168805475, 48.8790412087], [2.3159561159, 48.87861336], [2.3154291577," 48.8785989151]]]}"";48.8801205021",2.315969558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9-2;Présidentielle;2017;1;2007-04-23;18;35;9;2;48;1400;1218;1219;11;4;1204;15;38;505;137;2;9;1;9;215;8;265;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3454486878", 48.8741232029], [2.3451255865, 48.8724129704], [2.3457121927, 48.8723333772], [2.346686555, 48.8721847356], [2.3476821662, 48.8710011363], [2.3478642107, 48.8709210509], [2.3457015827, 48.871251896], [2.3434480426, 48.8719059081], [2.3433125768, 48.8728945697], [2.3430910482, 48.8737046284], [2.3425024118, 48.874057128], [2.3426771221, 48.8741273932], [2.3454486878," 48.8741232029]]]}"";48.8725904359",2.344850128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-26;Présidentielle;2017;1;2007-04-23;5;37;10;26;67;1238;1034;1034;9;3;1022;18;45;351;145;3;3;1;5;287;12;152;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3582767945", 48.8812538198], [2.358731419, 48.879925715], [2.357865829, 48.8795253155], [2.3548069598, 48.8802123496], [2.3586442574, 48.8840918415], [2.3595000613, 48.8840849929], [2.3594744151, 48.8833636316], [2.3591956864, 48.8828794366], [2.3604637064, 48.8829626683], [2.3615315549, 48.8828211253], [2.3614306996, 48.8824756703], [2.3582767945," 48.8812538198]]]}"";48.8816800828",2.357991359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-22;Présidentielle;2017;1;2007-04-23;7;41;11;22;87;1623;1379;1379;12;3;1364;22;55;581;169;3;8;2;9;291;14;210;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3678196606", 48.8663833003], [2.3658307553, 48.8667332923], [2.3659234371, 48.8669040115], [2.3652255199, 48.8680619104], [2.3654465103, 48.8681506966], [2.3678983658, 48.8689107568], [2.3681023118, 48.8686497271], [2.3695870639, 48.8684655628], [2.3710483316, 48.8661547758], [2.371187037, 48.8659424225], [2.3708106092, 48.865999865], [2.3687694083, 48.8654498444], [2.3681542891, 48.8664728102], [2.3678196606," 48.8663833003]]]}"";48.8672673282",2.368249711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-55;Présidentielle;2017;1;2007-04-23;6;42;11;55;75;1627;1385;1384;21;6;1357;17;50;540;203;2;6;2;5;297;7;228;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3891252009", 48.8524396776], [2.3886674832, 48.8527401478], [2.388836214, 48.8528932569], [2.388720213, 48.8530551518], [2.390792195, 48.8535098434], [2.3909674123, 48.8533556066], [2.3911672828, 48.8530512477], [2.3927007248, 48.8531275692], [2.3931478246, 48.8524037379], [2.3922909803, 48.8521508817], [2.3927934599, 48.8506163501], [2.3926961805, 48.8504222301], [2.392250309, 48.850428454], [2.3921959089, 48.8506066348], [2.3910834529, 48.8512757511], [2.390388717, 48.8511599808], [2.390179803, 48.8515143861], [2.389564425, 48.8518669784], [2.3891252009," 48.8524396776]]]}"";48.8522006548",2.39107188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-5;Présidentielle;2017;1;2007-04-23;8;46;12;5;66;1432;1172;1174;15;4;1155;27;53;441;108;4;8;1;5;171;3;334;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3952258642", 48.8429691459], [2.3972185414, 48.842999919], [2.3977934161, 48.8423326215], [2.4003799713, 48.842508271], [2.4011845389, 48.8423352919], [2.400524343, 48.8405283093], [2.3994763137, 48.840463871], [2.3988305961, 48.8411407138], [2.3960212321, 48.8405535993], [2.3953399285, 48.8402905122], [2.3950004571, 48.8406074536], [2.3947092381, 48.8404908424], [2.3940912683, 48.8410315162], [2.3950508873, 48.8415246579], [2.3952258642," 48.8429691459]]]}"";48.8416527377",2.397628294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-15;Présidentielle;2017;1;2007-04-23;8;46;12;15;61;1503;1268;1268;17;5;1246;25;73;438;149;2;8;2;7;297;11;234;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3895984772", 48.8492933931], [2.395365414, 48.848441738], [2.3948339139, 48.846336507], [2.3944440387, 48.846346236], [2.3937000425, 48.8471792983], [2.3920532219, 48.8464078029], [2.3908572444, 48.8474865727], [2.3891131283, 48.8473653946], [2.3885401368, 48.8480155973], [2.3895984772," 48.8492933931]]]}"";48.847919467",2.392097114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-35;Présidentielle;2017;1;2007-04-23;8;45;12;35;80;1477;1288;1288;12;4;1272;23;51;504;109;1;7;3;14;184;3;373;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.4058189714", 48.8449077006], [2.4078856192, 48.8447445666], [2.4078850598, 48.8445221142], [2.408931171, 48.8444264043], [2.4088059495, 48.8438764909], [2.4077057738, 48.8415020934], [2.4053827508, 48.8432778649], [2.4052483677, 48.8429394925], [2.4048037878, 48.8429998723], [2.405180518, 48.8442503693], [2.4057436237, 48.8446602185], [2.4058189714," 48.8449077006]]]}"";48.843525707",2.406968746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-58;Présidentielle;2017;1;2007-04-23;8;48;12;58;81;1425;1217;1217;6;0;1211;16;60;471;168;4;7;0;9;263;4;209;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3791242002", 48.8499532703], [2.3806340503, 48.8480578326], [2.3796801761, 48.8465510273], [2.3789585699, 48.8464687864], [2.3777555122, 48.8473132051], [2.3771304493, 48.8477235107], [2.3785410003, 48.8484220816], [2.3784348817, 48.8491051043], [2.3791242002," 48.8499532703]]]}"";48.8479732956",2.379099898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-5;Présidentielle;2017;1;2007-04-23;9;49;13;5;75;1535;1284;1284;14;8;1262;26;74;475;158;5;5;3;3;271;15;227;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3595758017", 48.8363884579], [2.3631859153, 48.8336116477], [2.3620019738, 48.8332410488], [2.3619817552, 48.8329319948], [2.3619014927, 48.8329143524], [2.3608316096, 48.8332545501], [2.3609642257, 48.8336876761], [2.3587994394, 48.8353830528], [2.3595758017," 48.8363884579]]]}"";48.8345559253",2.360866736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-29;Présidentielle;2017;1;2007-04-23;9;50;13;29;45;1306;1008;1008;16;6;986;26;100;253;120;6;12;4;5;296;13;151;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.364539354", 48.8337404972], [2.3667038433, 48.8320062074], [2.3663295614, 48.831819605], [2.366410433, 48.8311008419], [2.3662412273, 48.8309334191], [2.3659479552, 48.8306692698], [2.3652271627, 48.8319496461], [2.3633205674, 48.8333334437], [2.364539354," 48.8337404972]]]}"";48.8324223565",2.365222628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-32;Présidentielle;2017;1;2007-04-23;9;50;13;32;59;1691;1386;1386;18;10;1358;35;89;384;172;9;24;2;9;422;15;197;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3689177897", 48.835206102], [2.3709066677, 48.8330067897], [2.3714369711, 48.8325690062], [2.3731120142, 48.8317944769], [2.3729816591, 48.8316714202], [2.3724101203, 48.8316299387], [2.3717956174, 48.8321199285], [2.3708779835, 48.8317171895], [2.3706243837, 48.831839582], [2.3710369527, 48.8325514102], [2.3709226338, 48.8326203139], [2.3684817365, 48.8325577595], [2.3689780457, 48.8321892495], [2.368309839, 48.8317706247], [2.3663004657, 48.8330309797], [2.3661878406, 48.8332319695], [2.3666106006, 48.8331872011], [2.3674451808, 48.8336484426], [2.3662778903, 48.8343260759], [2.3689177897," 48.835206102]]]}"";48.8333407281",2.368889182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-40;Présidentielle;2017;1;2007-04-23;10;51;13;40;62;1650;1413;1413;15;3;1395;20;64;579;179;2;7;2;9;280;12;241;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3510099446", 48.8260573865], [2.3536168439, 48.8260935596], [2.3538246156, 48.8262098007], [2.3543749376, 48.8261433857], [2.3565738021, 48.8272611601], [2.3565621975, 48.8273726738], [2.3568707551, 48.827441955], [2.3573129607, 48.8260997701], [2.3569635271, 48.8260767625], [2.3569693199, 48.8259998567], [2.3541039824, 48.8258234556], [2.3541509493, 48.8252457523], [2.355296925, 48.824749077], [2.355258348, 48.824374712], [2.355361595, 48.8242144763], [2.3553193002, 48.8240549592], [2.3553655969, 48.8235271211], [2.3552785024, 48.8231692083], [2.3550799512, 48.8232017794], [2.3541740608, 48.8236218042], [2.3538060463, 48.8236733953], [2.3534684249, 48.8234856569], [2.3531656155, 48.8235164628], [2.3531806817, 48.8238174001], [2.3528115316, 48.8240203689], [2.3513703316, 48.8250147063], [2.3515096247, 48.8250343956], [2.3506970601, 48.8256393604], [2.3507145468, 48.8256970367], [2.3527004599, 48.8258005924], [2.3527598758, 48.8259731397], [2.3507465528, 48.8259128435], [2.3507267086, 48.8260083233], [2.3510099446," 48.8260573865]]]}"";48.8252308249",2.354038946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-45;Présidentielle;2017;1;2007-04-23;10;51;13;45;31;1354;1055;1053;11;6;1036;20;98;307;100;3;15;1;7;319;15;151;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3429463352", 48.8215600919], [2.344498314, 48.821720574], [2.3462607985, 48.821687872], [2.3463244961, 48.8221890347], [2.34658544, 48.8225598069], [2.3468615939, 48.8225769123], [2.3471978697, 48.8224701763], [2.3473375816, 48.82223945], [2.3487833549, 48.8228362737], [2.3506358184, 48.8232279754], [2.3506170596, 48.8213223714], [2.3463463892, 48.8213863146], [2.3441974087, 48.8200549362], [2.3438879557, 48.8203761175], [2.3426898465, 48.82120099], [2.3425152271, 48.8214710665], [2.3429463352," 48.8215600919]]]}"";48.8217180196",2.347127496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-68;Présidentielle;2017;1;2007-04-23;10;50;13;68;70;1437;1224;1224;14;5;1205;17;74;447;166;6;9;2;10;336;16;122;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.369801726", 48.8251516654], [2.3695700214, 48.8252232529], [2.3684629463, 48.8272843562], [2.3713022927, 48.8276760562], [2.3713573486, 48.8271471206], [2.3719610395, 48.8258612291], [2.3717417683, 48.8257016234], [2.3698419888, 48.8250884495], [2.369801726," 48.8251516654]]]}"";48.8264534379",2.37027503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-13;Présidentielle;2017;1;2007-04-23;11;55;14;13;45;1493;1306;1306;11;3;1292;20;49;550;125;5;7;1;9;208;5;313;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3288750649", 48.8248612765], [2.3298753764, 48.8255447375], [2.3291400334, 48.826058857], [2.3289341924, 48.8261313248], [2.3301457477, 48.8266961264], [2.3320981098, 48.82759244], [2.3323843942, 48.8275493786], [2.3316625823, 48.8259280982], [2.3309218363, 48.8239740907], [2.3283512739, 48.8244843256], [2.3288750649," 48.8248612765]]]}"";48.8256575965",2.330533301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-21;Présidentielle;2017;1;2007-04-23;11;56;14;21;33;1377;1086;1086;14;7;1065;27;105;279;133;5;14;1;4;302;16;179;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.314996057", 48.8337197218], [2.312862955, 48.8322465839], [2.3108581957, 48.8330411897], [2.3129232319, 48.8347530856], [2.3136587391, 48.8343580981], [2.3137688687, 48.8344345765], [2.315086784, 48.8337655791], [2.314996057," 48.8337197218]]]}"";48.8334749775",2.312951047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-44;Présidentielle;2017;1;2007-04-23;10;55;14;44;55;1448;1173;1173;19;7;1147;33;93;334;132;2;11;2;7;291;14;228;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3237518936", 48.820181359], [2.3243111598, 48.8223287989], [2.3246748938, 48.8222487812], [2.3248421453, 48.8229540498], [2.3248748361, 48.822983075], [2.3266415089, 48.8226072442], [2.3265865425, 48.8229990915], [2.3255402589, 48.8232073797], [2.325588229, 48.8234452133], [2.3303831726, 48.8224044302], [2.3298641776, 48.8209707081], [2.3292337593, 48.8189563416], [2.3237518936," 48.820181359]]]}"";48.821197951",2.327118458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-15;Présidentielle;2017;1;2007-04-23;12;60;15;15;84;1597;1348;1351;6;5;1340;31;69;418;69;5;4;1;5;127;10;601;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.2845655297", 48.8534950017], [2.2875825003, 48.8556892165], [2.2921219214, 48.8510948894], [2.2919078803, 48.8509705052], [2.2880654136, 48.8523567988], [2.2879002682, 48.8521659604], [2.2845655297," 48.8534950017]]]}"";48.8533335772",2.288128432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-60;Présidentielle;2017;1;2007-04-23;13;57;15;60;127;1587;1349;1351;10;10;1331;28;64;456;119;2;6;3;13;139;7;494;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3004363254", 48.8386799093], [2.3001086997, 48.8389811237], [2.300262867, 48.8391037785], [2.301783765, 48.8386034385], [2.3025359614, 48.8388883584], [2.303130902, 48.8389654218], [2.3032852568, 48.8388220807], [2.3027828157, 48.8369953207], [2.3054650934, 48.8366947624], [2.3060500895, 48.8366037819], [2.3060033981, 48.8364428255], [2.3056666999, 48.8364786992], [2.304238287, 48.8353491942], [2.3039974089, 48.8354215439], [2.3038073184, 48.8351208269], [2.302596572, 48.8354585421], [2.3027537613, 48.8357578286], [2.3011163039, 48.8369113238], [2.30108742, 48.8372763847], [2.30097159, 48.837471167], [2.3012520806, 48.8377149708], [2.3002349221, 48.8385780206], [2.3004363254," 48.8386799093]]]}"";48.8370777051",2.30277369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-79;Présidentielle;2017;1;2007-04-23;13;58;15;79;58;1219;1036;1040;13;2;1025;24;61;373;90;1;6;1;4;142;5;318;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.2806815812", 48.8425323534], [2.2816234938, 48.8421394377], [2.282300609, 48.8416608715], [2.2840290606, 48.8407172032], [2.2834249918, 48.8402285287], [2.2825940935, 48.8407077613], [2.280227608, 48.8401791097], [2.2799791534, 48.8399494124], [2.2796884138, 48.8399169607], [2.2794743746, 48.8396903736], [2.279324957, 48.8397460208], [2.2793315095, 48.839840767], [2.2797772209, 48.8403008786], [2.2807145282, 48.8414035539], [2.2799080924, 48.8416635044], [2.2806815812," 48.8425323534]]]}"";48.8411355288",2.281504706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-85;Présidentielle;2017;1;2007-04-23;13;58;15;85;75;1514;1292;1292;13;7;1272;38;92;455;113;4;6;1;10;172;20;361;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.2845503292", 48.841051746], [2.2841651476, 48.8406443191], [2.2823238207, 48.8416524982], [2.2816195302, 48.8421447043], [2.280676192, 48.8425405879], [2.281816141, 48.8438513703], [2.2833189261, 48.84317961], [2.2855671963, 48.8421683274], [2.2857041748, 48.8420882114], [2.2857212815, 48.8420807256], [2.2876131302, 48.8412528382], [2.2878829776, 48.841095639], [2.2878396016, 48.8410955282], [2.2850466932, 48.8410883748], [2.2845503292," 48.841051746]]]}"";48.8421151308",2.283704128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16-16;Présidentielle;2017;1;2007-04-23;14;62;16;16;90;1270;1111;1112;3;2;1107;7;45;291;33;1;2;2;5;56;4;661;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.278431811", 48.8513479661], [2.2760404502, 48.8526197195], [2.2758792801, 48.8529591005], [2.2771857681, 48.8537745104], [2.2756805836, 48.8541803677], [2.2756374655, 48.8543819032], [2.275224733, 48.8544771566], [2.273773238, 48.8556157003], [2.2731888295, 48.855852296], [2.2736759707, 48.8562521473], [2.2745766265, 48.8559556077], [2.2750915857, 48.8555421621], [2.2752043833, 48.8553300561], [2.2782825946, 48.8542899357], [2.2808349496, 48.8528262033], [2.278431811," 48.8513479661]]]}"";48.8535006938",2.277432366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16-22;Présidentielle;2017;1;2007-04-23;14;63;16;22;120;1620;1395;1393;13;5;1375;20;59;342;45;1;3;0;5;75;5;820;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.2662029646", 48.8518716198], [2.2648434949, 48.8530174445], [2.2651247305, 48.8530764096], [2.2656397461, 48.8535918989], [2.2654750782, 48.8539831996], [2.2674199577, 48.8546681937], [2.2661766441, 48.8552119935], [2.2662137633, 48.8554873911], [2.2674707781, 48.8552096922], [2.269472807, 48.8546090874], [2.2694780037, 48.854234704], [2.2691875695, 48.8540365105], [2.2689072788, 48.8532795276], [2.268673284, 48.8529591488], [2.2683826462, 48.8529156579], [2.2681383431, 48.8525937248], [2.2664409149, 48.8526947971], [2.2661787029, 48.8524471074], [2.2662029646," 48.8518716198]]]}"";48.8537375031",2.267273414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16-33;Présidentielle;2017;1;2007-04-23;14;63;16;33;96;1481;1305;1306;12;5;1289;11;37;398;59;2;5;0;3;83;11;680;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.2648290962", 48.8449633417], [2.2648548046, 48.8453579981], [2.2660579974, 48.8462533869], [2.2665097484, 48.8475479737], [2.2663061618, 48.8475478482], [2.2657287465, 48.8475121143], [2.2652905767, 48.8475989194], [2.2651890945, 48.8484348128], [2.2671661794, 48.8491635828], [2.2674469875, 48.8490406424], [2.2672743226, 48.8483229815], [2.2684895885, 48.8485595295], [2.270106223, 48.848202139], [2.2695286541, 48.8476770319], [2.2702710223, 48.847458759], [2.2700857641, 48.8468811576], [2.2689575876, 48.8473513196], [2.2659487264, 48.8443346601], [2.2648290962," 48.8449633417]]]}"";48.8470651345",2.267159878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16-35;Présidentielle;2017;1;2007-04-23;14;63;16;35;85;1193;1029;1030;5;2;1023;12;34;266;23;1;1;1;2;41;3;639;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.2757942993", 48.8529264838], [2.2738774923, 48.8518513451], [2.2725503785, 48.8512584323], [2.2721375119, 48.8527626843], [2.2710078626, 48.8531303635], [2.2697936226, 48.8525825376], [2.2689306894, 48.8532748083], [2.2692029755, 48.8540069457], [2.2695081179, 48.8542263644], [2.2695022394, 48.8546096757], [2.2702098708, 48.854394388], [2.2707138693, 48.8541789777], [2.2717271158, 48.8538206439], [2.2729437972, 48.8535985554], [2.2731420722, 48.8535915939], [2.2756988595, 48.8529741701], [2.2757942993," 48.8529264838]]]}"";48.8530357584",2.272140873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16-36;Présidentielle;2017;1;2007-04-23;14;63;16;36;77;1462;1238;1235;4;7;1224;26;69;363;55;1;6;1;3;97;9;594;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.2784015512", 48.8512598624], [2.2798868373, 48.8503553674], [2.2795705754, 48.8501103733], [2.2791380621, 48.8497932098], [2.2791379268, 48.8497933103], [2.2791377892, 48.8497932096], [2.2781656031, 48.8490219633], [2.2770175222, 48.8481325155], [2.2755113521, 48.8486055561], [2.27582704, 48.8489593363], [2.2744281771, 48.8492874394], [2.2749687657, 48.8497509642], [2.2749629801, 48.850093964], [2.2753696595, 48.8505308936], [2.2754641789, 48.8512332432], [2.2771315215, 48.8513546811], [2.2775490336, 48.851719118], [2.2784015512," 48.8512598624]]]}"";48.849979196",2.277071033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
